SEGGER J-Link V9.18 - Real time terminal output
SEGGER J-Link ARM Pro V12.0, SN=601012478
Process: JLinkGDBServerCL.exe
W (36589) cellular: ec800m process status=10
W (36594) cellular: ec800m process status=10
W (36599) cellular: ec800m process status=10
W (36604) cellular: ec800m process status=10
W (36609) cellular: ec800m process status=10
W (36614) cellular: ec800m process status=10
W (36619) cellular: ec800m process status=10
W (36624) cellular: ec800m process status=10
W (36629) cellular: ec800m process status=10
W (36634) cellular: ec800m process status=10
W (36639) cellular: ec800m process status=10
W (36644) cellular: ec800m process status=10
W (36649) cellular: ec800m process status=10
W (36654) cellular: ec800m process status=10
W (36659) cellular: ec800m process status=10
W (36664) cellular: ec800m process status=10
W (36669) cellular: ec800m process status=10
W (36674) cellular: ec800m process status=10
W (36679) cellular: ec800m process status=10
W (36684) cellular: ec800m process status=10
W (36689) cellular: ec800m process status=10
W (36694) cellular: ec800m process status=10
W (36699) cellular: ec800m process status=10
W (36704) cellular: ec800m process status=10
W (36709) cellular: ec800m process status=10
W (36714) cellular: ec800m process status=10
W (36719) cellular: ec800m process status=10
W (36724) cellular: ec800m process status=10
W (36729) cellular: ec800m process status=10
W (36734) cellular: ec800m process status=10
W (36739) cellular: ec800m process status=10
W (36744) cellular: ec800m process status=10
W (36749) cellular: ec800m process status=10
W (36754) cellular: ec800m process status=10
W (36759) cellular: ec800m process status=10
W (36764) cellular: ec800m process status=10
W (36769) cellular: ec800m process status=10
W (36774) cellular: ec800m process status=10
W (36779) cellular: ec800m process status=10
W (36784) cellular: ec800m process status=10
W (36789) cellular: ec800m process status=10
W (36794) cellular: ec800m process status=10
W (36799) cellular: ec800m process status=10
W (36804) cellular: ec800m process status=10
W (36809) cellular: ec800m process status=10
W (36814) cellular: ec800m process status=10
W (36819) cellular: ec800m process status=10
W (36824) cellular: ec800m process status=10
W (36829) cellular: ec800m process status=10
W (36834) cellular: ec800m process status=10
W (36839) cellular: ec800m process status=10
W (36844) cellular: ec800m process status=10
W (36849) cellular: ec800m process status=10
W (36854) cellular: ec800m process status=10
W (36859) cellular: ec800m process status=10
W (36864) cellular: ec800m process status=10
W (36869) cellular: ec800m process status=10
W (36874) cellular: ec800m process status=10
W (36879) cellular: ec800m process status=10
W (36884) cellular: ec800m process status=10
W (36889) cellular: ec800m process status=10
W (36894) cellular: ec800m process status=10
W (36899) cellular: ec800m process status=10
I (0) sysmgr: USART2 PA2/PA3 reserved for wifi, debug logs use RTT
I (0) sysmgr: rtt console ready
I (0) sysmgr: system init
I (0) storage: vfs shell ready at /
I (0) storage: w25q jedec=EF 40 18
I (10) sysmgr: wifi_en=RESET (PD8 low, module held reset/disable)
I (276) wireless: storage cfg wifi=0 sn=1 key=0 http=1 mqttHost=1 id=HC630257T6001
I (276) esp32c5Ctl: start role=ble_peripheral
I (276) esp32c5Ctl: assert reset pin=0 pulse=1000
I (276) storage: mount ok /mem
I (303) storage: sd detected, mount /sd
I (346) storage: mount ok /sd
W (556) usbHost: host init
I (556) cellular: ec800m init ok
I (556) ec800m: start service=1
I (556) cellular: ec800m start ok
I (1276) esp32c5Ctl: release reset waitReady timeout=4000 probe=100
I (1280) sysmgr: wifi_en=SET (PD8 high, module enabled)
W (2261) cellular: ec800m process status=10
W (2266) cellular: ec800m process status=10
W (2271) cellular: ec800m process status=10
W (2276) cellular: ec800m process status=10
W (2281) cellular: ec800m process status=10
W (2286) cellular: ec800m process status=10
W (2291) cellular: ec800m process status=10
W (2296) cellular: ec800m process status=10
W (2301) cellular: ec800m process status=10
W (2306) cellular: ec800m process status=10
W (2311) cellular: ec800m process status=10
W (2316) cellular: ec800m process status=10
W (2321) cellular: ec800m process status=10
W (2326) cellular: ec800m process status=10
W (2331) cellular: ec800m process status=10
W (2336) cellular: ec800m process status=10
W (2341) cellular: ec800m process status=10
W (2346) cellular: ec800m process status=10
W (2351) cellular: ec800m process status=10
W (2356) cellular: ec800m process status=10
W (2361) cellular: ec800m process status=10
W (2366) cellular: ec800m process status=10
W (2371) cellular: ec800m process status=10
W (2376) cellular: ec800m process status=10
W (2381) cellular: ec800m process status=10
W (2386) cellular: ec800m process status=10
W (2391) cellular: ec800m process status=10
W (2396) cellular: ec800m process status=10
W (2401) cellular: ec800m process status=10
W (2406) cellular: ec800m process status=10
W (2411) cellular: ec800m process status=10
W (2416) cellular: ec800m process status=10
W (2421) cellular: ec800m process status=10
W (2426) cellular: ec800m process status=10
W (2431) cellular: ec800m process status=10
W (2436) cellular: ec800m process status=10
W (2441) cellular: ec800m process status=10
W (2446) cellular: ec800m process status=10
W (2451) cellular: ec800m process status=10
W (2456) cellular: ec800m process status=10
W (2461) cellular: ec800m process status=10
W (2466) cellular: ec800m process status=10
W (2471) cellular: ec800m process status=10
W (2476) cellular: ec800m process status=10
W (2481) cellular: ec800m process status=10
W (2486) cellular: ec800m process status=10
W (2491) cellular: ec800m process status=10
W (2496) cellular: ec800m process status=10
W (2501) cellular: ec800m process status=10
W (2506) cellular: ec800m process status=10
W (2511) cellular: ec800m process status=10
W (2516) cellular: ec800m process status=10
W (2521) cellular: ec800m process status=10
W (2526) cellular: ec800m process status=10
W (2531) cellular: ec800m process status=10
W (2536) cellular: ec800m process status=10
W (2541) cellular: ec800m process status=10
W (2546) cellular: ec800m process status=10
W (2551) cellular: ec800m process status=10
W (2556) cellular: ec800m process status=10
W (2561) cellular: ec800m process status=10
W (2566) cellular: ec800m process status=10
W (2571) cellular: ec800m process status=10
W (2576) cellular: ec800m process status=10
W (2581) cellular: ec800m process status=10
W (2586) cellular: ec800m process status=10
W (2591) cellular: ec800m process status=10
W (2596) cellular: ec800m process status=10
W (2601) cellular: ec800m process status=10
W (2606) cellular: ec800m process status=10
W (2611) cellular: ec800m process status=10
W (2616) cellular: ec800m process status=10
W (2621) cellular: ec800m process status=10
W (2626) cellular: ec800m process status=10
W (2631) cellular: ec800m process status=10
W (2636) cellular: ec800m process status=10
W (2641) cellular: ec800m process status=10
W (2646) cellular: ec800m process status=10
W (2651) cellular: ec800m process status=10
W (2656) cellular: ec800m process status=10
W (2661) cellular: ec800m process status=10
W (2666) cellular: ec800m process status=10
W (2671) cellular: ec800m process status=10
W (2676) cellular: ec800m process status=10
W (2681) cellular: ec800m process status=10
W (2686) cellular: ec800m process status=10
W (2691) cellular: ec800m process status=10
W (2696) cellular: ec800m process status=10
W (2701) cellular: ec800m process status=10
W (2706) cellular: ec800m process status=10
W (2711) cellular: ec800m process status=10
W (2716) cellular: ec800m process status=10
W (2721) cellular: ec800m process status=10
W (2726) cellular: ec800m process status=10
W (2731) cellular: ec800m process status=10
W (2736) cellular: ec800m process status=10
W (2741) cellular: ec800m process status=10
W (2746) cellular: ec800m process status=10
W (2751) cellular: ec800m process status=10
W (2756) cellular: ec800m process status=10
W (2761) cellular: ec800m process status=10
W (2766) cellular: ec800m process status=10
W (2771) cellular: ec800m process status=10
W (2776) cellular: ec800m process status=10
W (2781) cellular: ec800m process status=10
W (2786) cellular: ec800m process status=10
W (2791) cellular: ec800m process status=10
W (2796) cellular: ec800m process status=10
W (2801) cellular: ec800m process status=10
W (2806) cellular: ec800m process status=10
W (2811) cellular: ec800m process status=10
W (2816) cellular: ec800m process status=10
W (2821) cellular: ec800m process status=10
W (2826) cellular: ec800m process status=10
W (2831) cellular: ec800m process status=10
W (2836) cellular: ec800m process status=10
W (2841) cellular: ec800m process status=10
W (2846) cellular: ec800m process status=10
W (2851) cellular: ec800m process status=10
W (2856) cellular: ec800m process status=10
W (2861) cellular: ec800m process status=10
W (2866) cellular: ec800m process status=10
W (2871) cellular: ec800m process status=10
W (2876) cellular: ec800m process status=10
I (2881) esp32c5Ctl: urc ready
W (2881) cellular: ec800m process status=10
W (2886) cellular: ec800m process status=10
W (2891) cellular: ec800m process status=10
W (2896) cellular: ec800m process status=10
W (2901) cellular: ec800m process status=10
W (2906) cellular: ec800m process status=10
W (2911) cellular: ec800m process status=10
W (2916) cellular: ec800m process status=10
W (2921) cellular: ec800m process status=10
W (2926) cellular: ec800m process status=10
W (2931) cellular: ec800m process status=10
W (2936) cellular: ec800m process status=10
W (2941) cellular: ec800m process status=10
W (2946) cellular: ec800m process status=10
W (2951) cellular: ec800m process status=10
W (2956) cellular: ec800m process status=10
W (2961) cellular: ec800m process status=10
W (2966) cellular: ec800m process status=10
W (2971) cellular: ec800m process status=10
I (2976) esp32c5Ctl: ready urc seen, continue init
W (2976) cellular: ec800m process status=10
W (2981) cellular: ec800m process status=10
W (2987) cellular: ec800m process status=10
W (2992) cellular: ec800m process status=10
